St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  345  763 1180]
40,50,20,Mode,40,[   0  646 1180]
40,50,20,Median,40,[   0  646  865 1180]
40,50,20,Mode,40,[   0  646  865 1180]
40,50,20,Median,40,[   0  396  646  865 1180]
40,50,20,Mode,40,[   0  199  345  646  865 1180]
40,50,20,Median,40,[   0  199  396  646  802 1180]
40,50,20,Mode,40,[   0  199  646  865  941 1180]
40,50,20,Median,40,[   0  396  646  727  840  941 1180]
40,50,20,Mode,40,[   0  199  345  646  727  865  941 1180]
40,50,20,Median,40,[   0  199  345  396  646  865 1043 1180]
40,50,20,Mode,40,[   0  199  345  396  646  727  865 1043 1180]
40,50,20,Median,40,[   0  396  496  646  727  840 1043 1180]
40,50,20,Mode,40,[   0  199  496  646  727  865 1043 1180]
40,50,20,Median,40,[   0  199  345  396  496  646  727  840 1043 1180]
40,50,20,Mode,40,[   0  199  345  396  496  646  727  865 1043 1180]
40,50,20,Median,40,[   0  199  345  396  496  646  727  802  865 1043 1180]
40,50,20,Mode,40,[   0  199  345  396  496  646  727  802  865 1043 1180]
