St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  337  949 1180]
40,50,20,Mode,40,[   0  381  949 1180]
40,50,20,Median,40,[   0  337  949 1180]
40,50,20,Mode,40,[   0  381  949 1180]
40,50,20,Median,40,[   0   52  381  949 1180]
40,50,20,Mode,40,[   0   52  381  949 1180]
40,50,20,Median,40,[   0   52  381  949 1025 1180]
40,50,20,Mode,40,[   0   52  381  949 1025 1180]
40,50,20,Median,40,[   0   52  381  637  700  949 1025 1180]
40,50,20,Mode,40,[   0   52  381  637  700  949 1025 1180]
40,50,20,Median,40,[   0   52  381  637  700  949 1025 1100 1180]
40,50,20,Mode,40,[   0   52  381  637  700  949 1025 1100 1180]
40,50,20,Median,40,[   0   52  381  637  700  949 1025 1100 1180]
40,50,20,Mode,40,[   0   52  381  637  700  949 1025 1100 1180]
40,50,20,Median,40,[   0   52  381  449  637  700  949 1025 1100 1180]
40,50,20,Mode,40,[   0   52  381  449  637  700  949 1025 1100 1180]
40,50,20,Median,40,[   0   52  381  449  637  700  949 1025 1100 1180]
40,50,20,Mode,40,[   0   52  381  449  637  700  949 1025 1100 1180]
