St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  341 1046]
40,50,20,Mode,40,[   0  195 1046]
40,50,20,Median,40,[   0  286  494 1046]
40,50,20,Mode,40,[   0  195 1046]
40,50,20,Median,40,[   0  286  600 1046]
40,50,20,Mode,40,[   0  195  444  600 1046]
40,50,20,Median,40,[   0  195  341  467  600  871 1046]
40,50,20,Mode,40,[   0  195  286  444  600 1046]
40,50,20,Median,40,[   0  195  341  467  600  871 1046]
40,50,20,Mode,40,[   0  195  286  444  600 1046]
40,50,20,Median,40,[   0  195  341  467  599  692 1046]
40,50,20,Mode,40,[   0  195  286  444  600  692 1046]
40,50,20,Median,40,[   0  195  286  341  467  600  692 1046]
40,50,20,Mode,40,[   0  195  341  600  692 1046]
40,50,20,Median,40,[   0  195  341  444  501  600  692 1046]
40,50,20,Mode,40,[   0  195  341  444  501  600  692 1046]
40,50,20,Median,40,[   0  195  286  341  444  501  600  692  817  871 1046]
40,50,20,Mode,40,[   0  195  286  341  444  501  600  692  817  871 1046]
