St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0 1570 2189]
40,50,20,Mode,40,[   0  440 2189]
40,50,20,Median,40,[   0 1268 2189]
40,50,20,Mode,40,[   0 1268 1718 2189]
40,50,20,Median,40,[   0  211  441 1268 2189]
40,50,20,Mode,40,[   0 1268 1718 2189]
40,50,20,Median,40,[   0  211  441 1268 1570 1718 2189]
40,50,20,Mode,40,[   0 1268 1570 1718 2189]
40,50,20,Median,40,[   0  211  441 1268 1570 1718 2189]
40,50,20,Mode,40,[   0  211  899 1268 1570 1718 2189]
40,50,20,Median,40,[   0  211  441 1268 1570 1718 2189]
40,50,20,Mode,40,[   0  211  899 1268 1570 1718 2189]
40,50,20,Median,40,[   0  211  441 1268 1570 1718 2189]
40,50,20,Mode,40,[   0  211  899 1268 1570 1718 2189]
40,50,20,Median,40,[   0  211  441 1155 1268 1570 1718 2189]
40,50,20,Mode,40,[   0 1155 1268 1570 1718 2189]
40,50,20,Median,40,[   0  211  441 1155 1268 1570 1718 2189]
40,50,20,Mode,40,[   0 1155 1268 1570 1718 2189]
