St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0 1348 2019]
40,50,20,Mode,40,[   0  286 1347 2019]
40,50,20,Median,40,[   0  245  988 1526 2019]
40,50,20,Mode,40,[   0  988 1347 2019]
40,50,20,Median,40,[   0  245  988 1347 1603 2019]
40,50,20,Mode,40,[   0  988 1347 1526 2019]
40,50,20,Median,40,[   0  437  988 1347 1603 2019]
40,50,20,Mode,40,[   0  286  437  988 1347 1526 2019]
40,50,20,Median,40,[   0  437  988 1347 1526 1813 2019]
40,50,20,Mode,40,[   0  286  437  988 1347 1526 1813 2019]
40,50,20,Median,40,[   0  110  437  988 1347 1526 1813 2019]
40,50,20,Mode,40,[   0  111  286  437  988 1347 1526 1813 2019]
40,50,20,Median,40,[   0  110  437  988 1347 1526 1813 2019]
40,50,20,Mode,40,[   0  111  286  437  988 1347 1526 1813 2019]
40,50,20,Median,40,[   0  110  437  988 1347 1526 1813 2019]
40,50,20,Mode,40,[   0  111  286  437  988 1347 1526 1813 2019]
40,50,20,Median,40,[   0  110  437  988 1347 1526 1813 2019]
40,50,20,Mode,40,[   0  111  286  437  988 1347 1526 1813 2019]
