St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0 1047 1911]
40,50,20,Mode,40,[   0  692 1047 1911]
40,50,20,Median,40,[   0  421 1643 1911]
40,50,20,Mode,40,[   0  421  692 1911]
40,50,20,Median,40,[   0  421  698 1047 1643 1911]
40,50,20,Mode,40,[   0  421  692 1047 1643 1911]
40,50,20,Median,40,[   0  327  421  698 1047 1643 1911]
40,50,20,Mode,40,[   0  327  421  692 1047 1643 1911]
40,50,20,Median,40,[   0  421  692  760 1047 1643 1911]
40,50,20,Mode,40,[   0  421  692  760 1047 1643 1911]
40,50,20,Median,40,[   0  421  692  760 1047 1643 1911]
40,50,20,Mode,40,[   0  421  692  760 1047 1643 1911]
40,50,20,Median,40,[   0  327  421  692  760 1047 1643 1911]
40,50,20,Mode,40,[   0  327  421  692  760 1047 1643 1911]
40,50,20,Median,40,[   0  243  349  428  692  760 1047 1643 1911]
40,50,20,Mode,40,[   0  243  327  421  692  760 1047 1643 1911]
40,50,20,Median,40,[   0  243  349  428  692  760  842 1047 1643 1911]
40,50,20,Mode,40,[   0  243  327  421  692  760  842 1047 1643 1911]
